Date,Rainfall (mm),Consecutive_Rainy_Days,Dry_Spell_Duration,Daily_Rainfall_Anomaly
1902-07-22,0.0,0,6,-1.7266129032258064
1902-07-23,0.0,0,7,-1.2862903225806452
1902-07-24,0.0,0,8,-2.5161290322580645
1902-07-25,0.9,1,0,-1.7967741935483872
1902-07-26,0.0,0,1,-1.6201612903225806
1902-07-27,0.0,0,2,-1.7427419352915978
1902-07-28,0.0,0,3,-1.8741935483870968
1902-07-29,0.0,0,4,-1.8016129032258066
1902-07-30,0.0,0,5,-1.7201612903225805
1902-07-31,0.0,0,6,-1.1524193548387098
1902-08-01,0.0,0,7,-2.47258064516129
1902-08-02,0.0,0,8,-2.485483870967742
1902-08-03,0.2,1,0,-0.6120967741935484
1902-08-04,0.0,0,1,-1.3048387096774194
1902-08-05,0.1,1,0,-1.5943548387096773
1902-08-06,3.2,2,0,1.1629032242682675
1902-08-07,1.0,3,0,-1.514516129224531
1902-08-08,0.0,0,1,-1.0153225821833456
1902-08-09,0.0,0,2,-2.2354838694295576
1902-08-10,0.0,0,3,-2.475806450074719
1902-08-11,7.9,1,0,5.824193548387097
1902-08-12,0.0,0,1,-2.6491935491561893
1902-08-13,0.0,0,2,-3.6919354838709677
1902-08-14,0.0,0,3,-1.9830645161290323
1902-08-15,5.5,1,0,3.7161290322580647
1902-08-16,7.5,2,0,5.506451612879191
1902-08-17,0.0,0,1,-3.3225806451612905
1902-08-18,2.2,1,0,-0.8862903226287133
1902-08-19,29.0,2,0,25.998387096726127
1902-08-20,5.7,3,0,3.1629032257583836
1902-08-21,1.3,4,0,-2.57661290341808
1902-08-22,0.0,0,1,-3.8733870965819204
1902-08-23,19.9,1,0,15.405645161194185
1902-08-24,9.6,2,0,6.662096774193548
1902-08-25,0.0,0,1,-2.3306451612903225
1902-08-26,0.0,0,2,-2.203225806451613
1902-08-27,0.0,0,3,-4.141935483870968
1902-08-28,3.9,1,0,1.3580645161290321
1902-08-29,0.0,0,1,-2.3629032258064515
1902-08-30,0.0,0,2,-2.638709677419355
1902-08-31,1.8,1,0,-1.6120967741935484
1902-09-01,0.0,0,1,-4.0717741935483875
1902-09-02,0.0,0,2,-2.7629032259987247
1902-09-03,0.0,0,3,-2.075806451612903
1902-09-04,0.0,0,4,-2.796774193548387
1902-09-05,0.0,0,5,-2.4685483872890472
1902-09-06,5.7,1,0,3.587903225806452
1902-09-07,0.0,0,1,-3.2879032258064513
1902-09-08,0.2,1,0,-3.0266129032258067
1902-09-09,0.0,0,1,-2.0806451609057763
1902-09-10,7.6,1,0,4.44758064516129
1902-09-11,0.0,0,1,-2.7419354846400603
1902-09-12,0.3,1,0,-3.456451612903226
1902-09-13,5.8,2,0,3.909677419739385
1902-09-14,3.0,3,0,1.2129032258064516
1902-09-15,0.0,0,1,-2.4749999999999996
1902-09-16,0.0,0,2,-2.0564516129993624
1902-09-17,0.5,1,0,-3.2
1902-09-18,4.1,2,0,1.383870967741935
1902-09-19,0.3,3,0,-1.9096774193548385
1902-09-20,0.0,0,1,-3.2750000000000004
1902-09-21,13.7,1,0,10.283870967741935
1902-09-22,0.0,0,1,-2.091935483870968
1902-09-23,0.0,0,2,-2.4749999999999996
1902-09-24,0.0,0,3,-2.5580645161290323
1902-09-25,8.9,1,0,6.062903225806451
1902-09-26,5.3,2,0,0.3838709677419354
1902-09-27,0.0,0,1,-2.835483870967742
1902-09-28,0.0,0,2,-2.942741935483871
1902-09-29,0.0,0,3,-4.44758064516129
1902-09-30,0.0,0,4,-4.301612903225807
1902-10-01,0.0,0,5,-2.996774193356114
1902-10-02,0.0,0,6,-2.463709677803901
1902-10-03,0.0,0,7,-3.425
1902-10-04,0.0,0,8,-4.029838709677419
1902-10-05,0.0,0,9,-3.3161290322580643
1902-10-06,2.7,1,0,-3.005645162059415
1902-10-07,5.8,2,0,2.6483870971587393
1902-10-08,2.7,3,0,-0.3451612899380345
1902-10-09,6.1,4,0,2.0798387100619653
1902-10-10,3.7,5,0,0.0185483870967742
1902-10-11,6.9,6,0,2.3620967741935486
1902-10-12,0.8,7,0,-4.338709677803901
1902-10-13,9.6,8,0,4.44758064516129
1902-10-14,1.2,9,0,-3.611290324118829
1902-10-15,3.5,10,0,-3.274193554539834
1902-10-16,7.1,11,0,0.029838709677418862
1902-10-17,14.0,12,0,6.52822580625934
1902-10-18,3.7,13,0,-5.578225806451612
1902-10-19,0.0,0,1,-8.80241935483871
1902-10-20,0.0,0,2,-9.922580645065155
1902-10-21,23.3,1,0,10.738709677419356
1902-10-22,6.3,2,0,-2.9096774224312076
1902-10-23,30.4,3,0,15.595967741935482
1902-10-24,33.9,4,0,21.189516129032256
1902-10-25,19.2,5,0,8.764516129032257
1902-10-26,79.5,6,0,68.49919355453983
1902-10-27,7.9,7,0,-6.220967741935484
1902-10-28,41.7,8,0,27.745161290322585
1902-10-29,0.6,9,0,-10.005645161290323
1902-10-30,0.4,10,0,-12.210483870967742
1902-10-31,10.5,11,0,-2.0556451612903235
1902-11-01,18.3,12,0,5.345161284169844
1902-11-02,0.4,13,0,-16.44354838094404
1902-11-03,1.1,14,0,-15.189516129032258
1902-11-04,1.5,15,0,-15.80161290168762
1902-11-05,0.0,0,1,-17.811290324118833
1902-11-06,0.0,0,2,-16.833064516513577
1902-11-07,40.3,1,0,21.95887096774193
1902-11-08,55.9,2,0,36.18306452228177
1902-11-09,61.9,3,0,43.36693549617644
1902-11-10,55.2,4,0,38.21370967895754
1902-11-11,12.1,5,0,-2.3370967740012745
1902-11-12,0.0,0,1,-15.312903225806451
1902-11-13,0.0,0,2,-13.173387096774194
1902-11-14,0.0,0,3,-12.500806450843811
1902-11-15,10.9,1,0,-6.418548387481321
1902-11-16,0.0,0,1,-14.463709677419354
1902-11-17,7.2,1,0,-0.3330645222817692
1902-11-18,4.3,2,0,-8.778225806547752
1902-11-19,19.0,3,0,5.3620967741935495
1902-11-20,37.6,4,0,23.622580645161293
1902-11-21,55.9,5,0,43.87096774193549
1902-11-22,22.8,6,0,10.15000002461095
1902-11-23,0.0,0,1,-11.965322580669195
1902-11-24,2.9,1,0,-10.96532258064516
1902-11-25,10.0,2,0,-3.2104838725059253
1902-11-26,12.7,3,0,-4.40564516138646
1902-11-27,81.5,4,0,66.35080645468928
1902-11-28,16.3,5,0,1.8225806697722415
1902-11-29,1.0,6,0,-14.780645148984847
1902-11-30,0.0,0,1,-11.195161288784396
1902-12-01,63.3,1,0,50.30806451610499
1902-12-02,38.7,2,0,27.19112903379625
1902-12-03,16.5,3,0,2.6879032288828206
1902-12-04,62.2,4,0,42.62177419354839
1902-12-05,60.7,5,0,43.88951612903226
1902-12-06,34.4,6,0,22.708870967741934
1902-12-07,7.5,7,0,-5.144354838709678
1902-12-08,49.7,8,0,35.803225806451614
1902-12-09,16.6,9,0,9.400000000000002
1902-12-10,14.2,10,0,5.853225806451611
1902-12-11,3.6,11,0,-2.8403225806451613
1902-12-12,11.9,12,0,6.562903228882821
1902-12-13,0.0,0,1,-6.399193572998048
1902-12-14,0.0,0,2,-6.881451625208701
1902-12-15,2.3,1,0,-4.404838703524682
1902-12-16,2.7,2,0,-5.841129032258064
1902-12-17,3.3,3,0,-3.0943548387096778
1902-12-18,0.0,0,1,-7.451612903225806
1902-12-19,0.0,0,2,-7.092741935483871
1902-12-20,0.0,0,3,-7.675806451612903
1902-12-21,0.0,0,4,-4.695161289553488
1902-12-22,0.0,0,5,-7.508064515744486
1902-12-23,0.0,0,6,-6.801612903225807
1902-12-24,0.0,0,7,-6.732258064516128
1902-12-25,0.0,0,8,-8.567741935483872
1902-12-26,8.1,1,0,3.5774193548387085
1902-12-27,5.3,2,0,-0.2854838709677425
1902-12-28,0.0,0,1,-5.483870967765969
1902-12-29,0.0,0,2,-4.034677419354839
1902-12-30,0.0,0,3,-4.749193548387097
1902-12-31,0.0,0,4,-4.01370968972483
1903-01-01,0.0,0,5,-4.162903225806452
1903-01-02,0.0,0,6,-3.441129032354201
1903-01-03,0.0,0,7,-2.170161290322581
1903-01-04,24.2,1,0,21.826612903225804
1903-01-05,26.9,2,0,23.870967741923465
1903-01-06,18.5,3,0,15.635483870967743
1903-01-07,0.0,0,1,-3.702419360991447
1903-01-08,0.0,0,2,-6.720967692713583
1903-01-09,0.0,0,3,-3.205645155137585
1903-01-10,0.0,0,4,-4.063709677419355
1903-01-11,0.0,0,5,-3.1370967741935485
1903-01-12,0.0,0,6,-5.078225806451612
1903-01-13,0.0,0,7,-3.846774193548387
1903-01-14,0.0,0,8,-0.6169354838709677
1903-01-15,0.0,0,9,-2.193548387096774
1903-01-16,0.0,0,10,-0.8903225806451612
1903-01-17,0.0,0,11,-1.7669354838709677
1903-01-18,0.0,0,12,-1.685483870967742
1903-01-19,0.0,0,13,-0.6161290322580646
1903-01-20,0.0,0,14,-4.913709677419355
1903-01-21,0.0,0,15,-3.5870967741935487
1903-01-22,0.0,0,16,-3.6887096774193546
1903-01-23,0.0,0,17,-0.8758064516129032
1903-01-24,0.0,0,18,-0.9112903225806451
1903-01-25,0.0,0,19,-1.0120967741935485
1903-01-26,0.0,0,20,-1.1024193548387096
1903-01-27,0.0,0,21,-0.625
1903-01-28,0.0,0,22,-1.296774193548387
1903-01-29,0.0,0,23,-0.7596774193548387
1903-01-30,0.0,0,24,-0.4258064516129032
1903-01-31,0.0,0,25,-0.36774193548387096
1903-02-01,0.0,0,26,-0.32096774193548383
1903-02-02,0.0,0,27,-1.7314516129032258
1903-02-03,0.0,0,28,-1.238709677419355
1903-02-04,0.0,0,29,-0.6717741935483871
1903-02-05,0.0,0,30,-0.6298387096774194
1903-02-06,0.0,0,31,-0.9806451612903226
1903-02-07,0.0,0,32,-2.454032258064516
1903-02-08,0.0,0,33,-1.4637096774193548
1903-02-09,0.0,0,34,-0.7435483870967742
1903-02-10,0.0,0,35,-0.2241935483870968
1903-02-11,0.0,0,36,-0.4620967741935484
1903-02-12,0.0,0,37,-1.1
1903-02-13,0.0,0,38,-0.9096774193548387
1903-02-14,0.0,0,39,-0.3790322580645161
1903-02-15,0.0,0,40,-0.785483870967742
1903-02-16,0.0,0,41,-0.8032258064516129
1903-02-17,0.0,0,42,-0.3717741935483871
1903-02-18,0.0,0,43,-0.7161290322580645
1903-02-19,0.0,0,44,-1.1225806451612903
1903-02-20,0.0,0,45,-1.5475806451612903
1903-02-21,0.5,1,0,-0.9056451612903227
1903-02-22,0.0,0,1,-0.6717741935483871
1903-02-23,0.0,0,2,-0.6201612903225807
1903-02-24,0.0,0,3,-0.5
1903-02-25,0.0,0,4,-0.9080645161290322
1903-02-26,0.0,0,5,-0.5387096774193548
1903-02-27,0.0,0,6,-0.5362903225806451
1903-02-28,0.0,0,7,-0.817741935483871
1903-03-01,0.0,0,8,-0.3596774193548387
1903-03-02,0.0,0,9,-0.5709677419354838
1903-03-03,0.0,0,10,-0.8516129032258064
1903-03-04,0.0,0,11,-0.6870967741935484
1903-03-05,0.0,0,12,-1.5233870967741936
1903-03-06,0.0,0,13,-0.657258064516129
1903-03-07,0.0,0,14,-0.6129032258064516
1903-03-08,0.0,0,15,-0.7153225806451613
1903-03-09,0.0,0,16,-0.3959677419354839
1903-03-10,0.0,0,17,-0.714516129032258
1903-03-11,0.0,0,18,-1.0048387096774194
1903-03-12,0.0,0,19,-1.3387096774193548
1903-03-13,0.0,0,20,-0.717741935483871
1903-03-14,0.0,0,21,-2.6588709677419353
1903-03-15,0.0,0,22,-0.6467741935483872
1903-03-16,0.0,0,23,-0.22903225806451613
1903-03-17,0.0,0,24,-0.21693548387096775
1903-03-18,0.0,0,25,-0.24516129032258063
1903-03-19,0.0,0,26,-0.12096774193548387
1903-03-20,0.0,0,27,-0.3129032258064516
1903-03-21,0.0,0,28,-0.3169354838709677
1903-03-22,0.0,0,29,-0.7282258072207052
1903-03-23,0.0,0,30,-0.9790322580645161
1903-03-24,0.0,0,31,-0.30564516129032254
1903-03-25,0.0,0,32,-0.16370967741935485
1903-03-26,0.0,0,33,-0.6895161290322581
1903-03-27,0.0,0,34,-0.2846774193548387
1903-03-28,0.0,0,35,-0.8322580645161289
1903-03-29,0.0,0,36,-0.8169354838709677
1903-03-30,0.0,0,37,-0.5830645161290323
1903-03-31,0.0,0,38,-0.5153225806451612
1903-04-01,0.0,0,39,-1.445967741935484
1903-04-02,0.0,0,40,-0.4314516129993623
1903-04-03,0.0,0,41,-0.6741935483870968
1903-04-04,1.2,1,0,-0.06129032258064515
1903-04-05,3.2,2,0,1.9580645161290324
1903-04-06,0.0,0,1,-0.5233870967741936
1903-04-07,6.9,1,0,6.541129032258064
1903-04-08,0.0,0,1,-0.25806451612903225
1903-04-09,0.0,0,2,-0.4120967741935484
1903-04-10,0.0,0,3,-0.9943548387096774
1903-04-11,0.0,0,4,-1.9314516129032258
1903-04-12,0.0,0,5,-2.5935483870967744
1903-04-13,0.0,0,6,-3.6379032258545196
1903-04-14,0.0,0,7,-2.988709677419355
1903-04-15,0.0,0,8,-0.8669354838709677
1903-04-16,0.0,0,9,-0.5967741935483871
1903-04-17,0.0,0,10,-1.0919354838709678
1903-04-18,0.0,0,11,-1.2701612903225807
1903-04-19,0.0,0,12,-1.1524193548387098
1903-04-20,0.0,0,13,-1.3048387096774194
1903-04-21,0.0,0,14,-1.0516129032258066
1903-04-22,0.0,0,15,-1.4024193548387098
1903-04-23,0.0,0,16,-0.9475806451612904
1903-04-24,0.0,0,17,-0.9258064516129033
1903-04-25,0.0,0,18,-1.1096774193548387
1903-04-26,0.0,0,19,-1.2661290322580645
1903-04-27,0.0,0,20,-0.5701612903225807
1903-04-28,0.0,0,21,-0.6879032258064516
1903-04-29,0.0,0,22,-0.6612903225806451
1903-04-30,1.9,1,0,1.367741935483871
1903-05-01,0.3,2,0,-1.1733870967741937
1903-05-02,0.0,0,1,-0.7629032258064516
1903-05-03,0.0,0,2,-0.8733870967741936
1903-05-04,0.0,0,3,-1.8435483870967742
1903-05-05,0.0,0,4,-1.5153225806451613
1903-05-06,0.0,0,5,-2.3379032258064516
1903-05-07,0.0,0,6,-3.625806451612903
1903-05-08,0.9,1,0,-0.3145161290322579
1903-05-09,0.0,0,1,-1.303225806643886
1903-05-10,0.0,0,2,-1.0112903224845087
1903-05-11,0.2,1,0,-0.760483870967742
1903-05-12,0.0,0,1,-1.011290322580645
1903-05-13,0.0,0,2,-2.7233870967741933
1903-05-14,0.0,0,3,-2.0588709677539527
1903-05-15,2.2,1,0,1.213709677419355
1903-05-16,0.0,0,1,-2.584677419450975
1903-05-17,2.4,1,0,-0.35483872198289435
1903-05-18,33.9,2,0,31.019354837940583
1903-05-19,45.1,3,0,43.40887096774194
1903-05-20,33.9,4,0,31.831451612903223
1903-05-21,12.3,5,0,10.92983870967742
1903-05-22,0.0,0,1,-0.8693548383251313
1903-05-23,0.0,0,2,-1.0516129028412604
1903-05-24,0.0,0,3,-1.1314516127109526
1903-05-25,0.0,0,4,-1.7741935483870968
1903-05-26,0.0,0,5,-0.957258064516129
1903-05-27,0.0,0,6,-1.8233870967741934
1903-05-28,1.1,1,0,0.36532258064516143
1903-05-29,0.0,0,1,-0.5919354838709678
1903-05-30,0.0,0,2,-0.7250000000000001
1903-05-31,0.0,0,3,-0.5145161290322581
1903-06-01,0.0,0,4,-1.125
1903-06-02,0.0,0,5,-1.525806451612903
1903-06-03,0.0,0,6,-2.799193545310728
1903-06-04,0.0,0,7,-1.560483870967742
1903-06-05,0.0,0,8,-0.7790322582567891
1903-06-06,0.0,0,9,-1.6233870967741937
1903-06-07,0.0,0,10,-1.5040322584490624
1903-06-08,0.0,0,11,-1.5209677419354841
1903-06-09,0.0,0,12,-0.9790322596027005
1903-06-10,0.0,0,13,-0.7056451612903226
1903-06-11,0.0,0,14,-1.7419354838709677
1903-06-12,0.0,0,15,-1.6169354836786947
1903-06-13,0.0,0,16,-1.7346774193548387
1903-06-14,1.3,1,0,-0.7556451612903226
1903-06-15,0.3,2,0,-1.0338709677419355
1903-06-16,0.0,0,1,-0.8008064516129032
1903-06-17,17.1,1,0,15.686290322580646
1903-06-18,15.3,2,0,13.828225806451613
1903-06-19,0.0,0,1,-1.0233870967741936
1903-06-20,3.9,1,0,2.9572580644920947
1903-06-21,0.0,0,1,-0.7701612910916728
1903-06-22,0.0,0,2,-0.9854838709677419
1903-06-23,0.0,0,3,-0.9483870967741935
1903-06-24,0.0,0,4,-1.2919354838709676
1903-06-25,0.0,0,5,-0.7459677411663918
1903-06-26,3.2,1,0,2.603225806451613
1903-06-27,0.0,0,1,-0.7508064516129032
1903-06-28,0.0,0,2,-0.7862903225806451
1903-06-29,0.0,0,3,-0.7387096774193548
1903-06-30,0.0,0,4,-0.7798387096774194
1903-07-01,0.0,0,5,-1.0524193548387097
1903-07-02,0.3,1,0,-1.4717741966247557
1903-07-03,0.0,0,1,-1.0790322580885503
1903-07-04,0.0,0,2,-2.15241935483871
1903-07-05,0.0,0,3,-1.689516129032258
1903-07-06,0.0,0,4,-1.6274193548387097
1903-07-07,0.0,0,5,-1.9661290322700817
1903-07-08,17.7,1,0,15.431451612903224
1903-07-09,0.0,0,1,-0.5379032256141786
1903-07-10,0.0,0,2,-1.5048387096774194
1903-07-11,0.0,0,3,-1.2379032258064515
1903-07-12,0.0,0,4,-1.6483870967741936
1903-07-13,0.0,0,5,-1.4701612903225807
1903-07-14,0.0,0,6,-1.4580645163213053
1903-07-15,0.0,0,7,-1.9725806451612902
1903-07-16,0.0,0,8,-1.2983870967741935
1903-07-17,0.0,0,9,-1.2838709677659697
1903-07-18,0.0,0,10,-2.342741935483871
1903-07-19,0.0,0,11,-1.1879032258064517
1903-07-20,0.0,0,12,-0.8943548387096775
1903-07-21,0.0,0,13,-1.3653225806451614
1903-07-22,0.0,0,14,-1.7266129032258064
1903-07-23,0.2,1,0,-1.0862903225806453
1903-07-24,0.0,0,1,-2.5161290322580645
1903-07-25,0.0,0,2,-2.696774193548387
1903-07-26,0.0,0,3,-1.6201612903225806
1903-07-27,0.0,0,4,-1.7427419352915978
1903-07-28,0.0,0,5,-1.8741935483870968
1903-07-29,6.9,1,0,5.098387096774194
1903-07-30,5.0,2,0,3.2798387096774198
1903-07-31,3.0,3,0,1.8475806451612902
1903-08-01,0.0,0,1,-2.47258064516129
1903-08-02,0.0,0,2,-2.485483870967742
1903-08-03,0.0,0,3,-0.8120967741935484
1903-08-04,0.0,0,4,-1.3048387096774194
1903-08-05,0.0,0,5,-1.6943548387096774
1903-08-06,0.0,0,6,-2.0370967757317326
1903-08-07,0.0,0,7,-2.514516129224531
1903-08-08,0.0,0,8,-1.0153225821833456
1903-08-09,3.4,1,0,1.1645161305704423
1903-08-10,1.1,2,0,-1.3758064500747187
1903-08-11,15.6,3,0,13.524193548387096
1903-08-12,2.3,4,0,-0.3491935491561895
1903-08-13,12.8,5,0,9.108064516129033
1903-08-14,2.9,6,0,0.9169354838709676
1903-08-15,11.1,7,0,9.316129032258065
1903-08-16,1.1,8,0,-0.8935483871208083
1903-08-17,0.0,0,1,-3.3225806451612905
1903-08-18,0.0,0,2,-3.0862903226287135
1903-08-19,0.0,0,3,-3.001612903273875
1903-08-20,0.0,0,4,-2.5370967742416166
1903-08-21,0.0,0,5,-3.8766129034180796
1903-08-22,0.0,0,6,-3.8733870965819204
1903-08-23,0.0,0,7,-4.494354838805814
1903-08-24,5.7,1,0,2.7620967741935485
1903-08-25,15.9,2,0,13.569354838709678
1903-08-26,3.4,3,0,1.196774193548387
1903-08-27,0.0,0,1,-4.141935483870968
1903-08-28,0.0,0,2,-2.541935483870968
1903-08-29,0.7,1,0,-1.6629032258064516
1903-08-30,0.0,0,1,-2.638709677419355
1903-08-31,0.0,0,2,-3.4120967741935484
1903-09-01,0.0,0,3,-4.0717741935483875
1903-09-02,2.5,1,0,-0.26290322599872473
1903-09-03,4.2,2,0,2.124193548387097
1903-09-04,4.8,3,0,2.0032258064516126
1903-09-05,18.1,4,0,15.631451612710954
1903-09-06,8.6,5,0,6.487903225806452
1903-09-07,0.0,0,1,-3.2879032258064513
1903-09-08,26.2,1,0,22.973387096774193
1903-09-09,18.2,2,0,16.11935483909422
1903-09-10,1.4,3,0,-1.7524193548387097
1903-09-11,36.6,4,0,33.85806451535994
1903-09-12,0.5,5,0,-3.2564516129032257
1903-09-13,2.0,6,0,0.10967741973938483
1903-09-14,18.9,7,0,17.11290322580645
1903-09-15,44.7,8,0,42.225
1903-09-16,21.2,9,0,19.143548387000635
1903-09-17,22.3,10,0,18.6
1903-09-18,3.3,11,0,0.5838709677419351
1903-09-19,0.0,0,1,-2.2096774193548385
1903-09-20,0.0,0,2,-3.2750000000000004
1903-09-21,35.4,1,0,31.983870967741932
1903-09-22,0.9,2,0,-1.1919354838709681
1903-09-23,15.4,3,0,12.925
1903-09-24,2.5,4,0,-0.058064516129032295
1903-09-25,25.9,5,0,23.06290322580645
1903-09-26,37.4,6,0,32.483870967741936
1903-09-27,0.0,0,1,-2.835483870967742
1903-09-28,3.3,1,0,0.35725806451612874
1903-09-29,0.0,0,1,-4.44758064516129
1903-09-30,24.3,1,0,19.998387096774195
1903-10-01,8.1,2,0,5.103225806643886
1903-10-02,17.4,3,0,14.936290322196097
1903-10-03,0.0,0,1,-3.425
1903-10-04,0.0,0,2,-4.029838709677419
1903-10-05,0.0,0,3,-3.3161290322580643
1903-10-06,0.0,0,4,-5.705645162059415
1903-10-07,0.0,0,5,-3.1516129028412605
1903-10-08,0.0,0,6,-3.0451612899380347
1903-10-09,0.0,0,7,-4.020161289938034
1903-10-10,9.4,1,0,5.718548387096774
1903-10-11,4.4,2,0,-0.13790322580645142
1903-10-12,0.0,0,1,-5.1387096778039005
1903-10-13,4.6,1,0,-0.55241935483871
1903-10-14,0.0,0,1,-4.811290324118829
1903-10-15,0.0,0,2,-6.774193554539834
1903-10-16,0.0,0,3,-7.070161290322581
1903-10-17,0.0,0,4,-7.47177419374066
1903-10-18,0.0,0,5,-9.278225806451612
1903-10-19,0.0,0,6,-8.80241935483871
1903-10-20,0.0,0,7,-9.922580645065155
1903-10-21,0.0,0,8,-12.561290322580644
1903-10-22,0.5,1,0,-8.709677422431207
1903-10-23,0.4,2,0,-14.404032258064516
1903-10-24,9.6,3,0,-3.110483870967741
1903-10-25,11.6,4,0,1.1645161290322577
1903-10-26,0.6,5,0,-10.400806445460166
1903-10-27,5.0,6,0,-9.120967741935484
1903-10-28,3.4,7,0,-10.55483870967742
1903-10-29,0.0,0,1,-10.605645161290322
1903-10-30,0.0,0,2,-12.610483870967743
1903-10-31,0.0,0,3,-12.555645161290323
1903-11-01,0.0,0,4,-12.954838715830157
1903-11-02,0.0,0,5,-16.84354838094404
1903-11-03,0.0,0,6,-16.289516129032258
1903-11-04,0.0,0,7,-17.30161290168762
1903-11-05,4.8,1,0,-13.011290324118832
1903-11-06,0.0,0,1,-16.833064516513577
1903-11-07,52.3,1,0,33.95887096774193
1903-11-08,23.0,2,0,3.2830645222817694
1903-11-09,82.3,3,0,63.766935496176444
1903-11-10,18.3,4,0,1.3137096789575402
1903-11-11,1.6,5,0,-12.837096774001274
1903-11-12,14.1,6,0,-1.2129032258064516
1903-11-13,38.7,7,0,25.52661290322581
1903-11-14,1.1,8,0,-11.400806450843811
1903-11-15,0.9,9,0,-16.418548387481323
1903-11-16,11.3,10,0,-3.1637096774193534
1903-11-17,0.0,0,1,-7.533064522281769
1903-11-18,0.0,0,2,-13.078225806547751
1903-11-19,0.0,0,3,-13.63790322580645
1903-11-20,0.0,0,4,-13.97741935483871
1903-11-21,0.0,0,5,-12.029032258064515
1903-11-22,0.0,0,6,-12.64999997538905
1903-11-23,0.0,0,7,-11.965322580669195
1903-11-24,0.0,0,8,-13.865322580645161
1903-11-25,0.0,0,9,-13.210483872505925
1903-11-26,1.1,1,0,-16.005645161386457
1903-11-27,5.6,2,0,-9.549193545310727
1903-11-28,0.2,3,0,-14.27741933022776
1903-11-29,10.5,4,0,-5.280645148984847
1903-11-30,0.0,0,1,-11.195161288784396
1903-12-01,0.0,0,2,-12.991935483895002
1903-12-02,0.0,0,3,-11.508870966203752
1903-12-03,6.0,1,0,-7.812096771117179
1903-12-04,79.6,2,0,60.02177419354838
1903-12-05,66.1,3,0,49.28951612903225
1903-12-06,2.3,4,0,-9.391129032258064
1903-12-07,2.8,5,0,-9.844354838709677
1903-12-08,2.2,6,0,-11.696774193548386
1903-12-09,0.0,0,1,-7.199999999999999
1903-12-10,0.0,0,2,-8.346774193548388
1903-12-11,0.0,0,3,-6.440322580645161
1903-12-12,0.1,1,0,-5.23709677111718
1903-12-13,8.2,2,0,1.8008064270019517
1903-12-14,0.0,0,1,-6.881451625208701
1903-12-15,0.0,0,2,-6.704838703524682
1903-12-16,0.0,0,3,-8.541129032258064
1903-12-17,0.0,0,4,-6.394354838709678
1903-12-18,7.1,1,0,-0.3516129032258064
1903-12-19,55.0,2,0,47.90725806451613
1903-12-20,50.9,3,0,43.22419354838709
1903-12-21,5.8,4,0,1.1048387104465114
1903-12-22,0.0,0,1,-7.508064515744486
1903-12-23,0.0,0,2,-6.801612903225807
1903-12-24,0.0,0,3,-6.732258064516128
1903-12-25,0.0,0,4,-8.567741935483872
1903-12-26,0.0,0,5,-4.522580645161291
1903-12-27,0.0,0,6,-5.585483870967742
1903-12-28,0.0,0,7,-5.483870967765969
1903-12-29,72.2,1,0,68.16532258064517
1903-12-30,126.5,2,0,121.7508064516129
1903-12-31,20.4,3,0,16.386290310275168
1904-01-01,5.5,4,0,1.3370967741935482
1904-01-02,103.8,5,0,100.3588709676458
1904-01-03,3.5,6,0,1.3298387096774191
1904-01-04,0.3,7,0,-2.073387096774194
1904-01-05,0.0,0,1,-3.029032258076533
1904-01-06,0.0,0,2,-2.864516129032258
1904-01-07,0.0,0,3,-3.702419360991447
1904-01-08,0.0,0,4,-6.720967692713583
1904-01-09,0.0,0,5,-3.205645155137585
1904-01-10,10.4,1,0,6.336290322580646
1904-01-11,35.1,2,0,31.962903225806453
1904-01-12,23.5,3,0,18.421774193548387
1904-01-13,0.0,0,1,-3.846774193548387
1904-01-14,0.0,0,2,-0.6169354838709677
1904-01-15,0.0,0,3,-2.193548387096774
1904-01-16,0.0,0,4,-0.8903225806451612
1904-01-17,0.0,0,5,-1.7669354838709677
1904-01-18,0.8,1,0,-0.885483870967742
1904-01-19,0.0,0,1,-0.6161290322580646
1904-01-20,0.0,0,2,-4.913709677419355
1904-01-21,0.0,0,3,-3.5870967741935487
1904-01-22,0.0,0,4,-3.6887096774193546
1904-01-23,0.0,0,5,-0.8758064516129032
1904-01-24,0.0,0,6,-0.9112903225806451
1904-01-25,0.0,0,7,-1.0120967741935485
1904-01-26,0.0,0,8,-1.1024193548387096
1904-01-27,0.0,0,9,-0.625
1904-01-28,0.0,0,10,-1.296774193548387
1904-01-29,0.0,0,11,-0.7596774193548387
1904-01-30,0.0,0,12,-0.4258064516129032
1904-01-31,0.0,0,13,-0.36774193548387096
1904-02-01,0.0,0,14,-0.32096774193548383
1904-02-02,0.0,0,15,-1.7314516129032258
1904-02-03,0.0,0,16,-1.238709677419355
1904-02-04,0.0,0,17,-0.6717741935483871
1904-02-05,0.0,0,18,-0.6298387096774194
1904-02-06,0.0,0,19,-0.9806451612903226
1904-02-07,0.0,0,20,-2.454032258064516
1904-02-08,0.0,0,21,-1.4637096774193548
